age,setting_count
0,0
1,0
2,0
3,4434
4,4041
5,23407
6,27424
7,41776
8,44261
9,47779
10,48117
11,55680
12,51606
13,49992
14,45978
15,40333
16,38302
17,38156
18,36030
19,30693
20,19862
21,20498
22,18652
23,19256
24,21239
25,6031
26,5780
27,5723
28,5070
29,4861
30,3204
31,2980
32,2874
33,2682
34,2756
35,2076
36,1971
37,1915
38,1702
39,1764
40,1613
41,1692
42,1660
43,1614
44,1574
45,1414
46,1660
47,1402
48,1467
49,1173
50,1224
51,1216
52,1331
53,1327
54,1246
55,1059
56,941
57,847
58,877
59,717
60,519
61,617
62,552
63,521
64,422
65,504
66,407
67,497
68,389
69,311
70,256
71,240
72,149
73,179
74,165
75,166
76,168
77,168
78,146
79,131
80,53
81,55
82,46
83,50
84,127
