age,setting_count
0,140
1,563
2,1825
3,2424
4,2674
5,2713
6,2634
7,3039
8,2711
9,2544
10,2513
11,2475
12,2419
13,2483
14,2455
15,2679
16,2752
17,2708
18,2829
19,2725
20,2816
21,2397
22,2012
23,1566
24,1327
25,268
26,236
27,193
28,213
29,187
30,185
31,160
32,150
33,158
34,151
35,207
36,205
37,187
38,168
39,172
40,157
41,156
42,142
43,158
44,143
45,172
46,165
47,173
48,182
49,181
50,264
51,191
52,173
53,183
54,200
55,106
56,101
57,108
58,103
59,95
60,70
61,60
62,56
63,54
64,37
65,24
66,19
67,12
68,27
69,26
70,1
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
