age,setting_count
0,11
1,51
2,67
3,1155
4,1448
5,1495
6,5439
7,5880
8,5731
9,5708
10,5903
11,5754
12,6007
13,6160
14,6282
15,6721
16,6769
17,6513
18,2779
19,1637
20,1303
21,1492
22,1406
23,1590
24,1596
25,285
26,286
27,281
28,269
29,299
30,201
31,238
32,236
33,235
34,232
35,228
36,235
37,209
38,223
39,259
40,270
41,251
42,257
43,246
44,221
45,255
46,249
47,224
48,274
49,183
50,221
51,243
52,228
53,240
54,226
55,238
56,248
57,247
58,246
59,241
60,223
61,228
62,239
63,228
64,251
65,176
66,189
67,201
68,174
69,83
70,57
71,81
72,90
73,92
74,87
75,53
76,42
77,51
78,78
79,63
80,34
81,40
82,36
83,31
84,21
