age,setting_count
0,92
1,725
2,2354
3,3076
4,3351
5,3210
6,3249
7,3903
8,3427
9,3291
10,2938
11,2898
12,3113
13,3037
14,2997
15,3316
16,3478
17,2843
18,2923
19,3075
20,3053
21,2475
22,1967
23,1573
24,1443
25,357
26,331
27,376
28,292
29,333
30,245
31,224
32,222
33,232
34,235
35,346
36,282
37,266
38,305
39,249
40,221
41,247
42,174
43,224
44,187
45,196
46,203
47,212
48,188
49,229
50,298
51,250
52,211
53,195
54,218
55,121
56,109
57,107
58,135
59,108
60,95
61,109
62,63
63,69
64,62
65,27
66,26
67,29
68,41
69,34
70,1
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
