age,setting_count
0,0
1,0
2,0
3,2564
4,2468
5,2271
6,3617
7,3890
8,3872
9,3958
10,3912
11,3873
12,3747
13,4332
14,4703
15,5189
16,5101
17,4838
18,4155
19,3483
20,2954
21,2509
22,1783
23,843
24,607
25,437
26,298
27,275
28,241
29,226
30,166
31,169
32,159
33,187
34,161
35,167
36,190
37,175
38,197
39,197
40,143
41,122
42,150
43,146
44,146
45,100
46,108
47,102
48,90
49,95
50,100
51,49
52,38
53,52
54,55
55,44
56,39
57,41
58,33
59,32
60,1
61,4
62,0
63,0
64,3
65,1
66,0
67,0
68,1
69,1
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
