age,setting_count
0,34
1,165
2,283
3,263
4,313
5,439
6,411
7,402
8,386
9,358
10,376
11,376
12,363
13,363
14,380
15,380
16,379
17,355
18,161
19,152
20,163
21,179
22,199
23,227
24,229
25,209
26,209
27,234
28,277
29,236
30,277
31,211
32,219
33,226
34,176
35,217
36,146
37,182
38,182
39,166
40,179
41,190
42,174
43,141
44,148
45,191
46,198
47,219
48,203
49,182
50,164
51,43
52,23
53,31
54,38
55,26
56,31
57,27
58,24
59,32
60,22
61,23
62,12
63,20
64,20
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
