age,setting_count
0,0
1,0
2,0
3,2103
4,3625
5,5800
6,6175
7,6108
8,6170
9,6410
10,6722
11,6529
12,6792
13,6561
14,6442
15,6597
16,6718
17,6312
18,5071
19,4012
20,3535
21,3163
22,2260
23,1871
24,1472
25,1441
26,1315
27,1373
28,1473
29,1452
30,914
31,921
32,852
33,819
34,845
35,633
36,619
37,640
38,692
39,751
40,561
41,603
42,535
43,573
44,554
45,536
46,533
47,540
48,547
49,561
50,478
51,523
52,522
53,512
54,489
55,343
56,340
57,310
58,311
59,303
60,223
61,216
62,242
63,219
64,171
65,70
66,74
67,77
68,86
69,59
70,46
71,59
72,60
73,53
74,54
75,49
76,11
77,10
78,5
79,6
80,7
81,7
82,6
83,3
84,41
