age,setting_count
0,165
1,462
2,1785
3,2697
4,2771
5,2929
6,3169
7,3261
8,3161
9,3011
10,2970
11,2952
12,2809
13,2781
14,2720
15,2772
16,3104
17,3591
18,4583
19,4904
20,5738
21,4838
22,3493
23,2597
24,1975
25,480
26,412
27,400
28,343
29,314
30,267
31,225
32,231
33,257
34,224
35,298
36,270
37,293
38,289
39,248
40,250
41,217
42,205
43,214
44,225
45,238
46,251
47,199
48,229
49,238
50,334
51,265
52,232
53,227
54,213
55,140
56,110
57,108
58,121
59,107
60,132
61,134
62,113
63,120
64,57
65,42
66,23
67,25
68,31
69,41
70,3
71,4
72,5
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
