age,setting_count
0,102
1,289
2,403
3,5013
4,6008
5,6431
6,11442
7,11463
8,11505
9,11488
10,11513
11,11822
12,12491
13,12517
14,13160
15,13357
16,13777
17,13948
18,7797
19,5053
20,4509
21,4252
22,4317
23,3916
24,3895
25,447
26,449
27,477
28,450
29,464
30,376
31,402
32,402
33,415
34,418
35,400
36,424
37,424
38,434
39,495
40,512
41,521
42,563
43,568
44,535
45,451
46,488
47,504
48,463
49,380
50,466
51,408
52,398
53,416
54,377
55,368
56,421
57,395
58,370
59,393
60,302
61,348
62,341
63,357
64,390
65,286
66,302
67,308
68,294
69,162
70,115
71,167
72,147
73,182
74,174
75,79
76,59
77,57
78,59
79,57
80,25
81,24
82,21
83,22
84,22
