age,setting_count
0,371
1,1312
2,1662
3,17375
4,21700
5,22839
6,31753
7,32440
8,32273
9,32007
10,31944
11,33399
12,33979
13,35012
14,35528
15,36420
16,36521
17,35349
18,10471
19,7796
20,6677
21,6745
22,7068
23,7483
24,7784
25,971
26,1004
27,1057
28,1044
29,1146
30,928
31,949
32,921
33,903
34,946
35,930
36,1029
37,995
38,987
39,1133
40,1092
41,1205
42,1221
43,1188
44,1185
45,1202
46,1154
47,1156
48,1122
49,867
50,1055
51,948
52,964
53,1006
54,945
55,893
56,882
57,870
58,844
59,909
60,773
61,759
62,848
63,926
64,897
65,703
66,743
67,712
68,662
69,415
70,258
71,343
72,351
73,362
74,299
75,195
76,164
77,145
78,128
79,155
80,55
81,59
82,62
83,41
84,46
