age,setting_count
0,0
1,0
2,0
3,4239
4,3820
5,3595
6,5418
7,5751
8,6196
9,6430
10,6588
11,7027
12,7314
13,7931
14,8428
15,8773
16,8651
17,8091
18,6516
19,5580
20,4733
21,3835
22,2631
23,1327
24,922
25,681
26,455
27,396
28,341
29,309
30,262
31,248
32,201
33,208
34,241
35,277
36,259
37,308
38,284
39,252
40,213
41,215
42,184
43,188
44,163
45,177
46,170
47,141
48,129
49,123
50,124
51,54
52,89
53,84
54,58
55,71
56,60
57,56
58,54
59,56
60,2
61,5
62,0
63,1
64,0
65,1
66,0
67,2
68,5
69,1
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
