age,setting_count
0,133
1,273
2,1357
3,2120
4,2348
5,2493
6,2620
7,2861
8,2698
9,2625
10,2499
11,2587
12,2611
13,2645
14,2671
15,2978
16,3250
17,3141
18,3259
19,3149
20,3100
21,2841
22,2100
23,1366
24,1078
25,231
26,248
27,218
28,221
29,192
30,188
31,167
32,148
33,166
34,160
35,214
36,201
37,206
38,204
39,192
40,201
41,161
42,155
43,141
44,152
45,180
46,202
47,184
48,189
49,194
50,205
51,202
52,193
53,209
54,176
55,107
56,88
57,79
58,104
59,101
60,78
61,82
62,72
63,76
64,59
65,21
66,21
67,25
68,38
69,50
70,1
71,1
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
