age,setting_count
0,102
1,355
2,2269
3,3169
4,3471
5,3353
6,3384
7,3206
8,3172
9,2815
10,2891
11,2851
12,2990
13,2869
14,2699
15,2904
16,3033
17,2808
18,2868
19,2722
20,2935
21,2764
22,2102
23,1647
24,1620
25,393
26,412
27,401
28,385
29,329
30,280
31,288
32,298
33,301
34,298
35,327
36,329
37,332
38,349
39,276
40,300
41,303
42,267
43,249
44,247
45,256
46,257
47,261
48,271
49,253
50,389
51,301
52,234
53,233
54,238
55,139
56,139
57,152
58,133
59,121
60,112
61,104
62,78
63,97
64,94
65,45
66,41
67,45
68,41
69,51
70,1
71,1
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
