age,setting_count
0,43
1,145
2,175
3,6467
4,8140
5,8515
6,17516
7,18230
8,18130
9,18100
10,18115
11,18932
12,19913
13,20345
14,20402
15,21294
16,21184
17,21063
18,6664
19,6003
20,4383
21,4040
22,4033
23,4116
24,3917
25,588
26,580
27,593
28,613
29,609
30,573
31,590
32,560
33,549
34,603
35,491
36,517
37,568
38,523
39,599
40,674
41,676
42,710
43,731
44,695
45,749
46,660
47,684
48,666
49,526
50,663
51,584
52,613
53,563
54,556
55,513
56,510
57,524
58,509
59,497
60,484
61,494
62,508
63,530
64,600
65,462
66,449
67,456
68,436
69,262
70,182
71,210
72,199
73,210
74,197
75,118
76,88
77,114
78,96
79,76
80,48
81,32
82,32
83,42
84,26
