age,setting_count
0,121
1,368
2,418
3,1493
4,1778
5,1746
6,4701
7,4883
8,4674
9,5041
10,5035
11,5201
12,5376
13,5193
14,5526
15,5618
16,5627
17,5475
18,2432
19,1741
20,1391
21,1458
22,1535
23,1561
24,1494
25,184
26,212
27,232
28,211
29,237
30,291
31,296
32,264
33,232
34,251
35,218
36,231
37,212
38,221
39,225
40,245
41,285
42,283
43,263
44,231
45,202
46,228
47,175
48,206
49,170
50,241
51,227
52,240
53,260
54,227
55,191
56,187
57,210
58,222
59,218
60,174
61,174
62,187
63,191
64,180
65,135
66,167
67,139
68,131
69,87
70,68
71,66
72,72
73,74
74,65
75,36
76,44
77,38
78,33
79,39
80,23
81,26
82,26
83,34
84,28
