age,setting_count
0,173
1,780
2,3128
3,3727
4,3692
5,3453
6,3596
7,3726
8,3434
9,3224
10,3188
11,2995
12,3140
13,2987
14,2853
15,3137
16,3674
17,3657
18,3965
19,3541
20,3633
21,3374
22,2832
23,2102
24,1641
25,343
26,350
27,382
28,318
29,287
30,284
31,286
32,283
33,255
34,293
35,336
36,340
37,323
38,360
39,284
40,268
41,269
42,248
43,276
44,267
45,266
46,301
47,303
48,342
49,327
50,404
51,303
52,339
53,304
54,296
55,193
56,178
57,168
58,166
59,158
60,130
61,126
62,98
63,116
64,78
65,39
66,33
67,38
68,55
69,40
70,1
71,2
72,2
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
