age,setting_count
0,172
1,420
2,1975
3,3193
4,3344
5,3213
6,3103
7,3406
8,3176
9,3047
10,2881
11,2744
12,2856
13,2713
14,2868
15,2961
16,3308
17,3413
18,4260
19,4212
20,4338
21,3784
22,2496
23,1821
24,1469
25,327
26,316
27,235
28,226
29,218
30,202
31,198
32,170
33,193
34,197
35,283
36,244
37,231
38,239
39,185
40,199
41,173
42,186
43,172
44,158
45,183
46,209
47,206
48,218
49,211
50,267
51,225
52,226
53,197
54,194
55,110
56,107
57,107
58,105
59,104
60,130
61,144
62,91
63,96
64,74
65,26
66,24
67,12
68,25
69,51
70,4
71,3
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
