age,setting_count
0,45
1,280
2,1206
3,2155
4,3151
5,3594
6,4088
7,5029
8,4666
9,4237
10,4282
11,3987
12,4310
13,4061
14,4165
15,4611
16,4995
17,4348
18,4014
19,3967
20,3736
21,3461
22,3005
23,2424
24,2055
25,665
26,610
27,629
28,577
29,561
30,442
31,404
32,383
33,468
34,383
35,631
36,593
37,536
38,535
39,497
40,440
41,391
42,436
43,432
44,407
45,439
46,430
47,448
48,445
49,483
50,533
51,440
52,450
53,432
54,411
55,271
56,247
57,235
58,215
59,184
60,192
61,179
62,159
63,136
64,97
65,63
66,28
67,44
68,36
69,79
70,2
71,2
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
