age,setting_count
0,0
1,0
2,0
3,2377
4,2187
5,2154
6,9828
7,10905
8,10952
9,10925
10,10987
11,11016
12,11084
13,11043
14,11159
15,10783
16,9835
17,8576
18,7196
19,6006
20,5057
21,4117
22,2687
23,1355
24,1141
25,836
26,661
27,617
28,494
29,486
30,430
31,387
32,376
33,350
34,356
35,500
36,492
37,491
38,481
39,477
40,341
41,346
42,350
43,312
44,323
45,327
46,272
47,277
48,235
49,229
50,224
51,128
52,148
53,129
54,103
55,120
56,109
57,101
58,106
59,100
60,1
61,2
62,3
63,0
64,3
65,3
66,3
67,4
68,2
69,1
70,0
71,0
72,0
73,0
74,2
75,1
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
