age,setting_count
0,0
1,0
2,1
3,5381
4,4543
5,4148
6,7700
7,8272
8,8165
9,8060
10,7695
11,7716
12,7473
13,7645
14,7979
15,7753
16,7495
17,6849
18,5888
19,5063
20,4547
21,3776
22,2663
23,1281
24,853
25,655
26,463
27,341
28,292
29,307
30,241
31,227
32,224
33,218
34,250
35,269
36,267
37,267
38,289
39,329
40,176
41,180
42,208
43,200
44,170
45,179
46,147
47,161
48,165
49,158
50,130
51,61
52,62
53,75
54,71
55,81
56,85
57,68
58,53
59,60
60,3
61,4
62,1
63,2
64,0
65,0
66,1
67,1
68,0
69,0
70,1
71,1
72,1
73,0
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
