age,setting_count
0,147
1,532
2,2040
3,2682
4,2664
5,2720
6,2677
7,2648
8,2456
9,2357
10,2189
11,2235
12,2272
13,2168
14,2288
15,2630
16,2783
17,2974
18,3299
19,2998
20,3244
21,2940
22,1937
23,1416
24,1036
25,244
26,262
27,228
28,220
29,184
30,155
31,157
32,152
33,161
34,164
35,202
36,212
37,180
38,177
39,170
40,177
41,168
42,150
43,147
44,162
45,158
46,160
47,189
48,197
49,195
50,206
51,181
52,186
53,190
54,182
55,96
56,101
57,87
58,84
59,83
60,114
61,110
62,71
63,95
64,63
65,28
66,18
67,16
68,40
69,49
70,4
71,3
72,3
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
