age,setting_count
0,0
1,0
2,0
3,4150
4,3738
5,3592
6,5429
7,6249
8,6289
9,6521
10,6745
11,6918
12,7394
13,7893
14,8369
15,8543
16,8359
17,7790
18,6091
19,4934
20,4001
21,3119
22,2106
23,992
24,846
25,641
26,511
27,402
28,378
29,324
30,281
31,240
32,253
33,246
34,276
35,301
36,329
37,339
38,340
39,360
40,238
41,236
42,195
43,219
44,206
45,200
46,201
47,186
48,153
49,178
50,139
51,66
52,90
53,74
54,94
55,102
56,78
57,80
58,68
59,65
60,3
61,1
62,0
63,2
64,1
65,2
66,2
67,0
68,1
69,1
70,1
71,1
72,0
73,1
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
