age,setting_count
0,34
1,765
2,3111
3,4139
4,4095
5,4454
6,4557
7,4232
8,3719
9,3725
10,3960
11,3643
12,3753
13,3814
14,4219
15,4396
16,4407
17,3169
18,2261
19,1810
20,1511
21,1357
22,1511
23,1607
24,1596
25,341
26,315
27,347
28,364
29,326
30,356
31,368
32,326
33,302
34,318
35,452
36,426
37,459
38,456
39,425
40,458
41,355
42,358
43,357
44,373
45,359
46,420
47,424
48,408
49,448
50,566
51,427
52,399
53,378
54,370
55,261
56,256
57,215
58,187
59,171
60,149
61,144
62,99
63,110
64,80
65,40
66,27
67,37
68,59
69,30
70,2
71,0
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
