age,setting_count
0,0
1,0
2,0
3,3052
4,4914
5,6655
6,7200
7,6840
8,6997
9,7231
10,7584
11,7279
12,7185
13,6987
14,6919
15,7144
16,7343
17,6784
18,5385
19,4466
20,3746
21,3337
22,2218
23,2002
24,1538
25,1360
26,1290
27,1369
28,1320
29,1367
30,843
31,832
32,841
33,782
34,729
35,607
36,618
37,659
38,653
39,720
40,580
41,534
42,491
43,516
44,543
45,537
46,490
47,521
48,509
49,526
50,491
51,492
52,485
53,524
54,442
55,367
56,332
57,325
58,323
59,268
60,260
61,244
62,254
63,272
64,200
65,83
66,84
67,80
68,72
69,84
70,48
71,64
72,56
73,67
74,64
75,39
76,9
77,8
78,9
79,8
80,7
81,4
82,5
83,10
84,22
