age,setting_count
0,0
1,0
2,0
3,3095
4,4924
5,6914
6,7708
7,7576
8,7467
9,7705
10,8124
11,7662
12,7484
13,7227
14,7043
15,7180
16,7405
17,6989
18,5315
19,4208
20,3601
21,3315
22,2311
23,1976
24,1490
25,1565
26,1419
27,1625
28,1582
29,1584
30,1063
31,990
32,973
33,929
34,943
35,884
36,806
37,992
38,985
39,1004
40,814
41,757
42,694
43,703
44,698
45,651
46,705
47,679
48,657
49,674
50,613
51,546
52,575
53,540
54,584
55,429
56,390
57,324
58,329
59,346
60,266
61,272
62,292
63,246
64,211
65,69
66,86
67,72
68,85
69,83
70,72
71,62
72,65
73,51
74,49
75,43
76,6
77,9
78,8
79,4
80,6
81,4
82,3
83,4
84,27
