age,setting_count
0,201
1,572
2,677
3,3735
4,4548
5,4497
6,10247
7,10270
8,10105
9,9834
10,9705
11,10069
12,10137
13,10584
14,10561
15,11200
16,11327
17,11020
18,4662
19,2491
20,2264
21,2321
22,2313
23,2347
24,2268
25,292
26,321
27,345
28,321
29,373
30,328
31,309
32,327
33,357
34,357
35,383
36,380
37,360
38,381
39,401
40,391
41,431
42,407
43,389
44,380
45,324
46,337
47,321
48,353
49,251
50,313
51,344
52,366
53,323
54,339
55,337
56,333
57,331
58,373
59,379
60,316
61,341
62,316
63,328
64,366
65,230
66,245
67,243
68,220
69,150
70,97
71,114
72,104
73,113
74,98
75,51
76,60
77,49
78,58
79,63
80,33
81,28
82,23
83,19
84,23
