age,setting_count
0,0
1,0
2,0
3,2189
4,3583
5,5243
6,5963
7,5742
8,5612
9,6109
10,6469
11,6304
12,6384
13,6402
14,6550
15,6755
16,6793
17,5925
18,4940
19,3847
20,2331
21,2184
22,1522
23,1314
24,1052
25,999
26,952
27,1052
28,1115
29,1101
30,736
31,696
32,738
33,726
34,759
35,578
36,628
37,662
38,671
39,788
40,654
41,669
42,713
43,689
44,675
45,627
46,608
47,653
48,688
49,679
50,542
51,564
52,582
53,557
54,538
55,434
56,428
57,399
58,335
59,379
60,296
61,321
62,324
63,298
64,250
65,92
66,100
67,95
68,60
69,86
70,55
71,60
72,82
73,40
74,43
75,45
76,9
77,3
78,6
79,2
80,6
81,5
82,6
83,4
84,33
