age,setting_count
0,0
1,0
2,0
3,2111
4,3629
5,6019
6,6552
7,6402
8,6445
9,6213
10,6707
11,6697
12,6497
13,6364
14,6214
15,6334
16,6318
17,6059
18,4207
19,3330
20,2987
21,2690
22,1772
23,1657
24,1273
25,1300
26,1187
27,1275
28,1304
29,1355
30,862
31,832
32,856
33,803
34,740
35,592
36,565
37,544
38,598
39,645
40,516
41,485
42,523
43,463
44,541
45,476
46,481
47,465
48,482
49,510
50,461
51,450
52,442
53,452
54,424
55,359
56,320
57,311
58,297
59,253
60,199
61,254
62,241
63,216
64,176
65,89
66,65
67,70
68,60
69,71
70,48
71,61
72,58
73,53
74,53
75,49
76,4
77,3
78,6
79,5
80,8
81,3
82,8
83,8
84,17
