age,setting_count
0,0
1,0
2,0
3,4508
4,5436
5,28072
6,34004
7,49411
8,49550
9,50119
10,53510
11,50501
12,53186
13,48355
14,46875
15,43295
16,39774
17,37433
18,34018
19,32131
20,17043
21,17759
22,15722
23,15894
24,17397
25,3937
26,3762
27,3802
28,3858
29,3342
30,2029
31,1754
32,1782
33,1683
34,1854
35,1454
36,1530
37,1487
38,1436
39,1363
40,1304
41,1391
42,1279
43,1110
44,1161
45,993
46,1061
47,1010
48,941
49,965
50,848
51,783
52,685
53,816
54,582
55,563
56,473
57,558
58,582
59,446
60,452
61,434
62,340
63,324
64,304
65,293
66,320
67,365
68,315
69,247
70,294
71,211
72,183
73,139
74,173
75,144
76,154
77,147
78,117
79,114
80,101
81,14
82,21
83,52
84,151
