age,setting_count
0,0
1,0
2,0
3,2319
4,3827
5,5816
6,6237
7,6163
8,6080
9,6472
10,6900
11,6832
12,6988
13,6580
14,6216
15,6476
16,6784
17,6570
18,5016
19,4189
20,3713
21,3224
22,2201
23,1904
24,1430
25,1184
26,1109
27,1261
28,1266
29,1324
30,846
31,756
32,719
33,751
34,725
35,548
36,540
37,584
38,607
39,629
40,516
41,448
42,457
43,474
44,568
45,474
46,491
47,475
48,502
49,462
50,416
51,424
52,413
53,405
54,419
55,315
56,292
57,290
58,256
59,267
60,207
61,207
62,212
63,221
64,160
65,76
66,68
67,66
68,60
69,61
70,57
71,57
72,64
73,46
74,41
75,40
76,7
77,3
78,4
79,5
80,3
81,4
82,11
83,5
84,17
