age,setting_count
0,57
1,316
2,1493
3,2257
4,2403
5,2541
6,2794
7,3201
8,2949
9,2651
10,2576
11,2460
12,2560
13,2523
14,2484
15,2735
16,2935
17,3170
18,3837
19,3925
20,4095
21,3591
22,2509
23,1891
24,1471
25,337
26,306
27,335
28,280
29,273
30,243
31,229
32,218
33,210
34,215
35,289
36,262
37,274
38,263
39,222
40,214
41,179
42,196
43,200
44,209
45,215
46,229
47,204
48,242
49,238
50,287
51,241
52,231
53,247
54,254
55,127
56,135
57,107
58,96
59,108
60,112
61,125
62,96
63,98
64,76
65,41
66,28
67,31
68,31
69,49
70,2
71,4
72,7
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
