age,setting_count
0,0
1,0
2,0
3,2514
4,2553
5,12486
6,19889
7,27879
8,30930
9,31238
10,34178
11,33633
12,33075
13,32230
14,29557
15,28576
16,28544
17,26683
18,20815
19,15299
20,7866
21,8712
22,7978
23,9275
24,9181
25,2486
26,2384
27,2294
28,2158
29,2193
30,1518
31,1581
32,1357
33,1515
34,1394
35,1300
36,1426
37,1340
38,1216
39,1125
40,1225
41,1169
42,1301
43,1358
44,1203
45,1042
46,1018
47,1028
48,971
49,899
50,852
51,681
52,860
53,803
54,750
55,675
56,576
57,582
58,633
59,588
60,531
61,418
62,325
63,337
64,276
65,244
66,210
67,227
68,159
69,158
70,104
71,159
72,115
73,105
74,92
75,101
76,86
77,91
78,64
79,80
80,30
81,36
82,50
83,15
84,101
