age,setting_count
0,0
1,0
2,0
3,2352
4,1940
5,1858
6,2686
7,2631
8,2626
9,2535
10,2472
11,2432
12,2362
13,2808
14,3128
15,3389
16,3548
17,3584
18,3413
19,3265
20,3356
21,3187
22,2314
23,1192
24,717
25,520
26,375
27,283
28,266
29,217
30,223
31,170
32,162
33,168
34,196
35,180
36,194
37,184
38,171
39,187
40,161
41,139
42,139
43,150
44,121
45,123
46,97
47,109
48,105
49,84
50,102
51,40
52,50
53,60
54,50
55,42
56,36
57,41
58,38
59,29
60,0
61,0
62,1
63,0
64,2
65,1
66,3
67,0
68,2
69,2
70,0
71,0
72,0
73,1
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
