age,setting_count
0,28
1,110
2,132
3,3952
4,4810
5,5163
6,8220
7,8185
8,8246
9,7983
10,8515
11,8605
12,8770
13,9167
14,9170
15,9716
16,9837
17,9445
18,5978
19,2635
20,2362
21,2110
22,2208
23,2473
24,2532
25,414
26,408
27,442
28,439
29,499
30,256
31,246
32,270
33,309
34,274
35,244
36,273
37,280
38,340
39,318
40,398
41,393
42,405
43,356
44,348
45,332
46,326
47,286
48,338
49,243
50,290
51,262
52,276
53,293
54,324
55,276
56,280
57,259
58,270
59,281
60,270
61,235
62,294
63,281
64,334
65,195
66,213
67,260
68,231
69,96
70,70
71,75
72,69
73,91
74,73
75,58
76,46
77,33
78,44
79,44
80,38
81,39
82,27
83,43
84,35
