age,setting_count
0,0
1,0
2,0
3,2816
4,4656
5,7564
6,8089
7,7966
8,7705
9,7677
10,8005
11,8183
12,8140
13,7992
14,7528
15,7589
16,7232
17,7299
18,5109
19,3851
20,3580
21,3285
22,2154
23,2077
24,1545
25,1588
26,1638
27,1609
28,1571
29,1550
30,921
31,955
32,978
33,921
34,919
35,703
36,670
37,691
38,767
39,805
40,620
41,606
42,580
43,553
44,557
45,492
46,542
47,559
48,597
49,576
50,501
51,479
52,509
53,492
54,491
55,340
56,328
57,343
58,364
59,294
60,245
61,285
62,262
63,259
64,189
65,87
66,57
67,80
68,67
69,74
70,56
71,51
72,60
73,53
74,34
75,54
76,5
77,7
78,10
79,7
80,5
81,5
82,6
83,5
84,39
