age,setting_count
0,147
1,385
2,1884
3,2704
4,2825
5,2844
6,2859
7,3297
8,3010
9,2782
10,2791
11,2694
12,2847
13,2926
14,3293
15,3561
16,3662
17,3338
18,3245
19,3163
20,3349
21,2949
22,2191
23,1496
24,1243
25,330
26,298
27,279
28,226
29,232
30,237
31,220
32,205
33,230
34,199
35,278
36,294
37,267
38,277
39,267
40,261
41,216
42,242
43,257
44,270
45,239
46,265
47,246
48,257
49,232
50,330
51,236
52,263
53,250
54,230
55,145
56,115
57,142
58,123
59,110
60,133
61,111
62,95
63,98
64,48
65,35
66,36
67,24
68,44
69,82
70,1
71,0
72,2
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
