age,setting_count
0,0
1,0
2,0
3,2284
4,2254
5,14191
6,25429
7,55630
8,54211
9,56587
10,57124
11,60644
12,58301
13,53734
14,49303
15,39032
16,38863
17,32694
18,26064
19,23726
20,13172
21,12499
22,12610
23,12504
24,11608
25,2878
26,2709
27,2362
28,2530
29,2448
30,1217
31,1161
32,1084
33,1072
34,1094
35,814
36,778
37,777
38,741
39,758
40,690
41,666
42,579
43,606
44,606
45,630
46,595
47,616
48,517
49,505
50,447
51,497
52,495
53,510
54,457
55,489
56,446
57,438
58,459
59,388
60,366
61,350
62,268
63,254
64,251
65,229
66,207
67,199
68,190
69,183
70,166
71,81
72,128
73,94
74,81
75,60
76,73
77,48
78,61
79,46
80,56
81,33
82,25
83,24
84,76
