age,setting_count
0,148
1,594
2,641
3,3317
4,4005
5,4257
6,9967
7,10235
8,10222
9,9955
10,10103
11,10133
12,10698
13,10888
14,11147
15,11424
16,11162
17,11456
18,7161
19,6059
20,5577
21,5381
22,5286
23,5134
24,5043
25,597
26,614
27,618
28,615
29,630
30,469
31,433
32,408
33,435
34,450
35,399
36,395
37,448
38,441
39,495
40,539
41,551
42,581
43,525
44,518
45,453
46,446
47,455
48,451
49,337
50,385
51,378
52,390
53,388
54,355
55,374
56,357
57,371
58,342
59,386
60,342
61,313
62,318
63,337
64,360
65,328
66,393
67,413
68,372
69,171
70,102
71,143
72,160
73,158
74,128
75,87
76,64
77,66
78,78
79,79
80,27
81,13
82,20
83,19
84,13
