age,setting_count
0,140
1,636
2,2515
3,3210
4,3150
5,3180
6,3063
7,3154
8,3007
9,2864
10,2673
11,2418
12,2501
13,2543
14,2732
15,2712
16,2857
17,2896
18,2819
19,2585
20,2799
21,2533
22,2076
23,1681
24,1265
25,264
26,266
27,291
28,252
29,262
30,240
31,228
32,244
33,202
34,206
35,248
36,251
37,261
38,257
39,236
40,195
41,197
42,235
43,247
44,210
45,223
46,243
47,266
48,235
49,250
50,310
51,242
52,241
53,250
54,217
55,138
56,130
57,132
58,122
59,127
60,122
61,132
62,79
63,80
64,65
65,36
66,25
67,19
68,38
69,65
70,2
71,3
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
