age,setting_count
0,78
1,882
2,2514
3,3123
4,3225
5,3038
6,3059
7,3224
8,2869
9,2781
10,2675
11,2495
12,2653
13,2512
14,2662
15,2691
16,2955
17,2596
18,2674
19,2535
20,2763
21,2456
22,1979
23,1739
24,1465
25,308
26,337
27,338
28,322
29,286
30,253
31,255
32,261
33,263
34,282
35,326
36,284
37,289
38,301
39,252
40,259
41,201
42,222
43,206
44,208
45,198
46,228
47,217
48,219
49,243
50,278
51,236
52,202
53,180
54,215
55,142
56,137
57,121
58,147
59,112
60,100
61,99
62,62
63,87
64,67
65,34
66,29
67,22
68,29
69,65
70,1
71,2
72,2
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
