age,setting_count
0,118
1,407
2,480
3,2028
4,2176
5,2377
6,6944
7,7141
8,7110
9,6959
10,6948
11,7068
12,7578
13,7644
14,7745
15,8278
16,8168
17,8203
18,4387
19,2483
20,2045
21,1999
22,1955
23,2032
24,2132
25,283
26,327
27,302
28,326
29,299
30,221
31,229
32,232
33,224
34,216
35,225
36,248
37,265
38,255
39,260
40,285
41,334
42,320
43,316
44,239
45,295
46,290
47,265
48,269
49,239
50,310
51,227
52,254
53,266
54,251
55,252
56,272
57,283
58,232
59,290
60,201
61,210
62,220
63,238
64,300
65,218
66,205
67,230
68,182
69,82
70,81
71,107
72,91
73,115
74,95
75,37
76,33
77,44
78,29
79,45
80,18
81,20
82,19
83,27
84,15
