age,setting_count
0,569
1,2989
2,4969
3,5385
4,5477
5,8697
6,8430
7,8485
8,8741
9,8798
10,8812
11,9551
12,9341
13,10142
14,10529
15,11188
16,11280
17,11266
18,7698
19,7774
20,7987
21,8259
22,7860
23,7597
24,7396
25,7381
26,482
27,458
28,465
29,464
30,600
31,558
32,513
33,506
34,536
35,571
36,604
37,601
38,638
39,644
40,668
41,661
42,635
43,672
44,671
45,722
46,792
47,816
48,809
49,879
50,864
51,472
52,458
53,494
54,454
55,354
56,339
57,342
58,346
59,330
60,252
61,254
62,229
63,226
64,232
65,70
66,90
67,68
68,71
69,58
70,13
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
