age,setting_count
0,46
1,267
2,419
3,444
4,447
5,615
6,735
7,706
8,676
9,601
10,611
11,603
12,570
13,502
14,597
15,583
16,650
17,524
18,63
19,74
20,54
21,60
22,84
23,83
24,56
25,76
26,86
27,85
28,75
29,96
30,87
31,84
32,71
33,100
34,86
35,71
36,29
37,25
38,33
39,31
40,42
41,27
42,32
43,26
44,40
45,42
46,40
47,34
48,31
49,28
50,32
51,30
52,36
53,15
54,15
55,25
56,26
57,35
58,21
59,13
60,18
61,24
62,22
63,14
64,25
65,0
66,0
67,1
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
