age,setting_count
0,169
1,503
2,599
3,4344
4,5029
5,5505
6,11781
7,11931
8,11796
9,11995
10,11724
11,12273
12,12663
13,13012
14,13229
15,13919
16,13777
17,13764
18,5754
19,3474
20,3233
21,3329
22,3345
23,3436
24,3422
25,254
26,297
27,305
28,345
29,334
30,482
31,519
32,445
33,534
34,529
35,492
36,429
37,450
38,447
39,482
40,488
41,492
42,482
43,448
44,441
45,460
46,490
47,470
48,459
49,373
50,443
51,433
52,450
53,462
54,408
55,470
56,467
57,442
58,437
59,500
60,411
61,418
62,435
63,420
64,485
65,324
66,350
67,333
68,279
69,189
70,104
71,141
72,114
73,116
74,102
75,73
76,61
77,64
78,54
79,63
80,43
81,31
82,35
83,41
84,25
