age,setting_count
0,0
1,0
2,0
3,4339
4,3804
5,3665
6,5430
7,5868
8,5727
9,5457
10,5237
11,5062
12,4902
13,5358
14,6061
15,6552
16,6423
17,6129
18,5140
19,4500
20,3977
21,3267
22,2287
23,1072
24,783
25,662
26,465
27,399
28,385
29,326
30,268
31,210
32,261
33,262
34,257
35,310
36,302
37,308
38,310
39,301
40,250
41,241
42,219
43,209
44,180
45,178
46,157
47,160
48,165
49,135
50,134
51,72
52,79
53,86
54,75
55,79
56,57
57,61
58,60
59,53
60,6
61,2
62,2
63,0
64,1
65,0
66,2
67,0
68,2
69,1
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
