age,setting_count
0,0
1,0
2,0
3,1951
4,2083
5,12997
6,24494
7,46129
8,51226
9,54193
10,52282
11,52646
12,48291
13,45779
14,41777
15,35864
16,31759
17,28409
18,21246
19,20687
20,10364
21,9855
22,9513
23,8712
24,8540
25,2001
26,1777
27,1858
28,1881
29,1777
30,1086
31,1142
32,1096
33,1120
34,999
35,972
36,1000
37,992
38,954
39,947
40,1012
41,919
42,832
43,818
44,797
45,807
46,668
47,717
48,576
49,675
50,551
51,529
52,576
53,495
54,535
55,423
56,468
57,496
58,435
59,431
60,412
61,322
62,310
63,346
64,298
65,289
66,271
67,244
68,274
69,267
70,228
71,156
72,133
73,100
74,94
75,101
76,110
77,75
78,96
79,75
80,66
81,37
82,28
83,17
84,114
