age,setting_count
0,61
1,333
2,1450
3,2278
4,2439
5,2390
6,2531
7,2635
8,2747
9,2506
10,2287
11,2141
12,2404
13,2476
14,2416
15,2606
16,2694
17,2731
18,2764
19,2705
20,2753
21,2325
22,1814
23,1263
24,960
25,256
26,231
27,230
28,258
29,198
30,191
31,177
32,182
33,197
34,184
35,251
36,209
37,223
38,226
39,239
40,218
41,202
42,185
43,215
44,186
45,194
46,239
47,229
48,267
49,263
50,278
51,229
52,230
53,239
54,192
55,111
56,136
57,112
58,124
59,98
60,113
61,94
62,76
63,68
64,68
65,29
66,36
67,29
68,38
69,53
70,1
71,0
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
