age,setting_count
0,427
1,1405
2,1720
3,10987
4,13656
5,14150
6,24204
7,24621
8,24606
9,24681
10,24857
11,26157
12,26827
13,27507
14,28147
15,29018
16,28934
17,28947
18,11336
19,7696
20,6989
21,6937
22,7232
23,7090
24,7214
25,1056
26,1129
27,1132
28,1222
29,1212
30,763
31,789
32,779
33,762
34,766
35,872
36,921
37,868
38,970
39,1000
40,948
41,1066
42,1060
43,995
44,990
45,1097
46,986
47,976
48,926
49,783
50,869
51,872
52,863
53,849
54,785
55,752
56,771
57,819
58,800
59,830
60,655
61,720
62,712
63,841
64,810
65,576
66,583
67,593
68,530
69,335
70,233
71,290
72,292
73,260
74,268
75,146
76,112
77,107
78,121
79,107
80,85
81,56
82,65
83,50
84,50
