age,setting_count
0,0
1,0
2,0
3,2140
4,3482
5,6299
6,6782
7,6702
8,6578
9,6910
10,7473
11,7251
12,7109
13,6849
14,6708
15,6786
16,6850
17,6412
18,5614
19,4385
20,3513
21,3294
22,2310
23,1920
24,1498
25,1350
26,1327
27,1360
28,1329
29,1397
30,895
31,856
32,810
33,775
34,790
35,655
36,666
37,663
38,717
39,761
40,609
41,579
42,534
43,565
44,558
45,535
46,570
47,533
48,504
49,541
50,512
51,494
52,535
53,491
54,448
55,410
56,393
57,331
58,307
59,307
60,268
61,276
62,238
63,224
64,190
65,90
66,77
67,75
68,57
69,58
70,65
71,57
72,51
73,58
74,58
75,53
76,8
77,6
78,8
79,11
80,2
81,10
82,8
83,7
84,26
