age,setting_count
0,211
1,322
2,1498
3,2507
4,2697
5,2756
6,2829
7,3200
8,2981
9,2650
10,2716
11,2480
12,2719
13,2578
14,2772
15,3009
16,3277
17,3453
18,3864
19,3851
20,3993
21,3510
22,2493
23,1758
24,1364
25,279
26,270
27,254
28,240
29,203
30,183
31,187
32,189
33,199
34,189
35,248
36,247
37,224
38,214
39,200
40,199
41,150
42,165
43,159
44,164
45,167
46,171
47,185
48,205
49,175
50,245
51,202
52,193
53,171
54,173
55,90
56,91
57,98
58,112
59,96
60,92
61,95
62,82
63,80
64,77
65,28
66,28
67,21
68,37
69,48
70,1
71,2
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
