age,setting_count
0,0
1,0
2,0
3,1854
4,3258
5,4968
6,5089
7,5039
8,5037
9,5297
10,5502
11,5776
12,5693
13,5415
14,5528
15,5998
16,6101
17,5326
18,4264
19,3300
20,2296
21,2129
22,1511
23,1385
24,999
25,951
26,961
27,947
28,1033
29,991
30,662
31,613
32,668
33,579
34,639
35,505
36,518
37,520
38,610
39,620
40,519
41,540
42,503
43,524
44,503
45,426
46,471
47,499
48,469
49,502
50,445
51,479
52,462
53,455
54,490
55,315
56,293
57,248
58,292
59,260
60,210
61,222
62,226
63,208
64,124
65,71
66,64
67,79
68,54
69,47
70,40
71,62
72,61
73,43
74,23
75,34
76,8
77,6
78,7
79,12
80,3
81,3
82,7
83,3
84,30
