age,setting_count
0,0
1,0
2,0
3,3237
4,3103
5,18736
6,31690
7,47252
8,49935
9,52025
10,55651
11,60462
12,59887
13,51306
14,55724
15,48790
16,46616
17,46678
18,35469
19,32796
20,20018
21,19013
22,19403
23,18626
24,18728
25,4502
26,4656
27,4970
28,4607
29,4665
30,2785
31,2770
32,2493
33,2683
34,2377
35,2115
36,1997
37,1909
38,1794
39,1771
40,1838
41,1685
42,1572
43,1516
44,1407
45,1168
46,1281
47,1155
48,1072
49,1137
50,1164
51,1063
52,946
53,822
54,850
55,756
56,733
57,713
58,636
59,490
60,335
61,357
62,372
63,328
64,319
65,305
66,247
67,230
68,270
69,168
70,181
71,83
72,95
73,52
74,89
75,66
76,76
77,92
78,57
79,70
80,61
81,24
82,13
83,2
84,62
