age,setting_count
0,84
1,280
2,378
3,3142
4,3865
5,3998
6,8582
7,9177
8,8810
9,9194
10,9205
11,9808
12,9722
13,10502
14,10729
15,10589
16,10851
17,10896
18,4119
19,2602
20,2160
21,2132
22,2151
23,2169
24,2191
25,340
26,358
27,385
28,393
29,383
30,331
31,334
32,286
33,313
34,356
35,325
36,302
37,337
38,316
39,354
40,322
41,379
42,354
43,295
44,320
45,333
46,314
47,314
48,364
49,297
50,320
51,311
52,333
53,339
54,324
55,326
56,366
57,371
58,323
59,333
60,332
61,295
62,275
63,351
64,342
65,271
66,247
67,248
68,172
69,138
70,103
71,105
72,94
73,94
74,112
75,67
76,57
77,56
78,59
79,53
80,26
81,29
82,34
83,30
84,23
