age,setting_count
0,0
1,0
2,0
3,2272
4,3860
5,5306
6,5757
7,5771
8,5773
9,5834
10,6213
11,6199
12,6106
13,6137
14,6221
15,6643
16,6886
17,5613
18,4929
19,4118
20,3501
21,3338
22,2255
23,1961
24,1528
25,1301
26,1240
27,1213
28,1289
29,1288
30,870
31,772
32,747
33,724
34,687
35,509
36,491
37,563
38,589
39,619
40,502
41,528
42,526
43,517
44,548
45,459
46,497
47,473
48,488
49,491
50,441
51,446
52,488
53,489
54,428
55,331
56,317
57,309
58,295
59,284
60,253
61,241
62,221
63,258
64,178
65,95
66,77
67,84
68,53
69,71
70,53
71,47
72,65
73,57
74,45
75,36
76,7
77,9
78,10
79,4
80,10
81,2
82,5
83,2
84,32
