age,setting_count
0,0
1,0
2,0
3,1777
4,3012
5,4607
6,5111
7,5150
8,5076
9,5194
10,5733
11,5689
12,5961
13,5814
14,5394
15,6430
16,6153
17,5284
18,3834
19,3430
20,2303
21,2463
22,1749
23,1419
24,1098
25,1189
26,1118
27,1142
28,1149
29,1116
30,884
31,786
32,789
33,746
34,713
35,654
36,598
37,609
38,704
39,802
40,671
41,649
42,645
43,665
44,709
45,604
46,631
47,624
48,598
49,649
50,598
51,596
52,629
53,677
54,648
55,446
56,443
57,457
58,412
59,411
60,339
61,366
62,337
63,342
64,250
65,128
66,88
67,118
68,87
69,89
70,77
71,66
72,70
73,65
74,69
75,75
76,5
77,7
78,4
79,7
80,5
81,9
82,8
83,1
84,16
