age,setting_count
0,125
1,329
2,1882
3,2909
4,2963
5,3283
6,3548
7,3935
8,3735
9,3580
10,3774
11,3497
12,3437
13,3644
14,3753
15,3989
16,4175
17,4093
18,4593
19,4644
20,5107
21,3841
22,2782
23,1893
24,1413
25,403
26,358
27,332
28,350
29,305
30,274
31,221
32,231
33,207
34,209
35,299
36,290
37,254
38,251
39,256
40,232
41,218
42,222
43,201
44,223
45,282
46,239
47,208
48,249
49,279
50,324
51,247
52,224
53,235
54,190
55,118
56,132
57,109
58,109
59,85
60,123
61,123
62,92
63,93
64,74
65,26
66,28
67,34
68,37
69,54
70,2
71,2
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
