age,setting_count
0,186
1,590
2,2127
3,2752
4,2879
5,2816
6,2831
7,3083
8,2770
9,2557
10,2629
11,2486
12,2538
13,2690
14,2682
15,2921
16,3304
17,3420
18,3842
19,3771
20,3947
21,3396
22,2722
23,1991
24,1374
25,291
26,246
27,246
28,205
29,230
30,167
31,167
32,170
33,155
34,171
35,243
36,222
37,203
38,231
39,182
40,193
41,198
42,185
43,169
44,185
45,178
46,172
47,200
48,196
49,219
50,227
51,203
52,210
53,171
54,201
55,114
56,91
57,93
58,95
59,88
60,77
61,119
62,66
63,71
64,72
65,34
66,25
67,20
68,48
69,38
70,0
71,0
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
