age,setting_count
0,163
1,312
2,1575
3,2453
4,2704
5,2751
6,2673
7,3240
8,3155
9,2973
10,3021
11,2811
12,2887
13,2846
14,3011
15,3262
16,3528
17,3696
18,3951
19,4025
20,4270
21,3543
22,2759
23,1946
24,1573
25,440
26,317
27,312
28,257
29,291
30,232
31,226
32,210
33,211
34,201
35,268
36,253
37,244
38,237
39,212
40,227
41,213
42,192
43,192
44,189
45,200
46,242
47,219
48,245
49,223
50,286
51,209
52,198
53,181
54,201
55,104
56,111
57,98
58,101
59,89
60,109
61,134
62,92
63,87
64,59
65,40
66,21
67,21
68,46
69,46
70,6
71,6
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
