age,setting_count
0,0
1,0
2,0
3,1418
4,2304
5,4935
6,5305
7,5208
8,5425
9,5670
10,5888
11,5700
12,5536
13,5689
14,5283
15,5484
16,5433
17,4932
18,3943
19,3343
20,3162
21,2890
22,1902
23,1610
24,1256
25,944
26,963
27,1019
28,1030
29,1095
30,762
31,653
32,698
33,670
34,611
35,488
36,475
37,502
38,492
39,549
40,446
41,420
42,399
43,415
44,405
45,395
46,353
47,383
48,415
49,366
50,357
51,352
52,392
53,421
54,384
55,270
56,234
57,267
58,249
59,237
60,186
61,224
62,189
63,164
64,161
65,66
66,49
67,58
68,45
69,44
70,43
71,49
72,33
73,39
74,26
75,45
76,6
77,9
78,7
79,2
80,4
81,5
82,3
83,3
84,21
