age,setting_count
0,0
1,0
2,0
3,2710
4,4787
5,6761
6,6371
7,6694
8,6797
9,7595
10,7555
11,7274
12,7922
13,7874
14,7736
15,7268
16,7449
17,8622
18,6233
19,5123
20,5510
21,4553
22,2963
23,2424
24,1793
25,1214
26,1241
27,1309
28,1214
29,1298
30,913
31,819
32,855
33,932
34,824
35,577
36,570
37,512
38,536
39,622
40,488
41,488
42,504
43,487
44,516
45,425
46,484
47,453
48,422
49,468
50,408
51,419
52,451
53,503
54,420
55,308
56,305
57,319
58,298
59,292
60,279
61,241
62,263
63,270
64,216
65,76
66,92
67,71
68,76
69,65
70,56
71,57
72,64
73,67
74,55
75,43
76,8
77,3
78,6
79,8
80,5
81,5
82,6
83,4
84,21
