age,setting_count
0,62
1,304
2,1738
3,2299
4,2641
5,2610
6,2823
7,3082
8,2763
9,2632
10,2672
11,2670
12,2702
13,2771
14,3068
15,3198
16,3593
17,3881
18,4293
19,4243
20,4543
21,4193
22,2629
23,1893
24,1333
25,331
26,295
27,295
28,246
29,240
30,197
31,189
32,159
33,195
34,195
35,260
36,256
37,196
38,242
39,236
40,208
41,236
42,205
43,212
44,252
45,242
46,267
47,273
48,253
49,262
50,324
51,293
52,298
53,260
54,252
55,130
56,140
57,107
58,113
59,101
60,115
61,122
62,103
63,99
64,77
65,24
66,24
67,25
68,58
69,52
70,1
71,1
72,2
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
