age,setting_count
0,0
1,0
2,0
3,2356
4,7497
5,8426
6,8759
7,8329
8,8752
9,8381
10,8663
11,8183
12,7747
13,7800
14,7429
15,6580
16,6072
17,4912
18,2445
19,1491
20,1447
21,1213
22,1274
23,1249
24,1269
25,1329
26,1309
27,1397
28,1346
29,1329
30,1317
31,1219
32,1064
33,1066
34,1040
35,1053
36,1098
37,928
38,976
39,983
40,1128
41,991
42,917
43,752
44,776
45,773
46,740
47,856
48,698
49,724
50,695
51,584
52,611
53,641
54,656
55,578
56,426
57,346
58,360
59,299
60,302
61,240
62,279
63,182
64,188
65,103
66,73
67,53
68,63
69,29
70,51
71,17
72,0
73,5
74,5
75,9
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
