age,setting_count
0,126
1,327
2,402
3,48602
4,58471
5,61929
6,102445
7,101439
8,98823
9,95789
10,95281
11,96877
12,99039
13,101877
14,99810
15,101471
16,98656
17,100176
18,111431
19,125316
20,133827
21,136859
22,138315
23,144461
24,145581
25,4518
26,4736
27,4963
28,5060
29,5131
30,6158
31,6235
32,6338
33,6290
34,6289
35,6011
36,5794
37,5983
38,6040
39,6292
40,6204
41,6523
42,6539
43,6596
44,6563
45,6257
46,6317
47,6138
48,6067
49,4814
50,5614
51,5164
52,4907
53,4405
54,4305
55,4037
56,3984
57,3749
58,3664
59,3575
60,3075
61,3000
62,3108
63,3296
64,3524
65,2705
66,3109
67,3075
68,2870
69,1825
70,1258
71,1511
72,1560
73,1646
74,1456
75,894
76,715
77,796
78,716
79,743
80,402
81,362
82,351
83,333
84,315
