age,setting_count
0,124
1,383
2,454
3,25308
4,30607
5,32892
6,51589
7,52085
8,51601
9,51390
10,51883
11,53840
12,55044
13,56323
14,55978
15,57574
16,56316
17,57139
18,18927
19,19350
20,18229
21,18358
22,17632
23,17651
24,17368
25,1139
26,1156
27,1246
28,1207
29,1199
30,1512
31,1538
32,1507
33,1611
34,1551
35,1672
36,1690
37,1806
38,1861
39,1989
40,1907
41,2025
42,2102
43,2076
44,2091
45,1987
46,1988
47,2001
48,1893
49,1380
50,1660
51,1541
52,1453
53,1436
54,1441
55,1280
56,1259
57,1201
58,1214
59,1280
60,1147
61,1169
62,1259
63,1274
64,1435
65,1038
66,1145
67,1059
68,961
69,698
70,385
71,477
72,454
73,481
74,429
75,260
76,218
77,201
78,197
79,193
80,82
81,67
82,84
83,75
84,70
